Mileage_km,Price_$,Bike,Type_of_Bike,Used_Time
13061,5399,BOULEVARD C109R C109RTK8,Suzuki Cruiser,2008
3344,7990,BOULEVARD C109R C109RTK8,Suzuki Cruiser,2008
6459,5295,V STROM 1000,Suzuki Dual Sport,2008
8645,4995,BOULEVARD C50,Suzuki Cruiser,2007
5227,7600,GSX 1000,Suzuki Sportbike,2005
20864,6900,GT 750,Suzuki Classic / Vintage,1974
0,11499,GSX-S1000,Suzuki Standard,2023
0,16999,HAYABUSA,Suzuki Sportbike,2023
0,18799,HAYABUSA,Suzuki Sportbike,2023
0,7799,DR-Z400SM,Suzuki Competition,2023
0,7988,BOULEVARD C50,Suzuki Cruiser,2022
0,4499,GSX250R ABS,Suzuki Sportbike,2022
0,7988,RM-Z450,Suzuki Dirt Bike,2022
0,4499,BURGMAN 200,Suzuki Scooter,2022
0,3999,BURGMAN 200,Suzuki Scooter,2022
230,5471,GSX250R ABS,Suzuki Sportbike,2022
0,18599,HAYABUSA,Suzuki Sportbike,2022
1451,8182,V-STROM 650XT ADVENTURE,Suzuki Dual Sport,2020
8569,11991,V-STROM 1050XT,Suzuki Dirt Bike,2020
2684,15995,GSX-R1000,Suzuki Sportbike,2020
252,9498,KATANA,Suzuki Standard,2020
994,11400,KATANA,Suzuki Sportbike,2020
7978,6828,V-STROM 650,Suzuki Dual Sport,2019
938,8999,BOULEVARD M90,Suzuki Cruiser,2019
1795,8918,BOULEVARD M90,Suzuki Cruiser,2019
0,5799,RM-Z450,Suzuki Dirt Bike,2019
1349,8999,BOULEVARD M90,Suzuki Cruiser,2019
3719,8995,V-STROM 650XT,Suzuki Dual Sport,2018
4297,11499,GSX-R600,Suzuki Sportbike,2017
2978,3295,VANVAN 200,Suzuki Standard,2017
8628,12900,GSX-R1000R,Suzuki Sportbike,2017
2910,8999,BOULEVARD C90T,Suzuki Cruiser,2017
1294,13995,GSX-R 1000R,Suzuki Sportbike,2017
1424,6499,BOULEVARD C50 T,Suzuki Cruiser,2016
1333,9488,V-STROM 1000 ABS ADVENTURE,Suzuki Dual Sport,2016
14569,6458,V-STROM 1000 ABS,Suzuki SportTouring,2014
7873,9000,GSX R 750,Suzuki Sportbike,2014
10443,9990,BOULEVARD C90 B.O.S.S.,Suzuki Cruiser,2014
2195,11995,GSX-R 750,Suzuki Sportbike,2014
6959,8999,V-STROM 1000 ABS,Suzuki Standard,2014
14149,8460,V-STROM 1000 ABS ADVENTURE,Suzuki Standard,2014
1174,11999,HAYABUSA,Suzuki Sportbike,2013
0,5499,RM-Z450,Suzuki Mx,2013
14602,4350,V STROM 650 ABS,Suzuki Standard,2012
3099,11500,GSX1300R HAYABUSA,Suzuki Standard,2011
6682,5999,V-STROM 650 ABS,Suzuki Standard,2011
28272,4200,V-STROM 1000,Suzuki Touring,2008
32593,4999,BOULEVARD C109RT,Suzuki Touring,2008
27707,2999,BOULEVARD C50,Suzuki Cruiser,2006
3805,4999,BURGMAN 650,Suzuki Scooter,2005
8989,3300,VS1400 INTRUDER,Suzuki Cruiser,2003
19994,3400,VL1500 INTRUDER LC 1500,Suzuki Standard,2000
0,18199,GSX-R1000R,Suzuki Standard,2023
0,11699,GSX-R600,Suzuki Standard,2023
0,7749,DR-Z400SM,Suzuki Standard,2023
1,11899,GSX-R750,Suzuki Sportbike,2023
0,7395,SV650AM3,Suzuki Standard,2023
0,7999,RM-Z450,Suzuki Competition,2023
0,8849,GSX-8S 1000F,Suzuki Standard,2023
0,11499,GSX-S1000,Suzuki Sportbike,2023
0,15599,BOULEVARD M109R B.O.S.S.,Suzuki Cruiser,2023
0,7099,RM-Z450,Suzuki Dirt Bike,2023
1,18199,GSX-R1000R,Suzuki Standard,2023
0,15399,BOULEVARD M109R B.O.S.S.,Suzuki Cruiser,2023
0,6995,RM-Z250,Suzuki Dirt Bike,2023
1,16149,GSX-R1000,Suzuki Sportbike,2023
0,8104,V-STROM 650,Suzuki Dual Sport,2023
1,11349,GSX-R750,Suzuki Sportbike,2023
1,18299,GSX-R1000RZ,Suzuki Standard,2023
1,9104,SV 650,Suzuki Standard,2023
0,7999,RM-Z450,Suzuki Dirt Bike,2023
435,6900,DR-Z400S,Suzuki Standard,2023
0,7799,DR-Z400SM,Suzuki Competition,2023
1,3899,BURGMAN 200,Suzuki Scooter,2022
62,7796,RM-Z250,Suzuki Dirt Bike,2022
1,13481,BOULEVARD M109R B.O.S.S.,Suzuki Custom,2022
935,18599,HAYABUSA,Suzuki Sportbike,2022
0,7995,BOULEVARD C50T C50 T,Suzuki Cruiser,2022
1,2950,RM85,Suzuki Dirt Bike,2022
1,4999,BURGMAN 200,Suzuki Scooter,2022
0,3799,RM85,Suzuki Dirt Bike,2022
0,3899,RM85,Suzuki Dirt Bike,2022
0,4688,GSX250R ABS,Suzuki Sportbike,2022
0,15597,HAYABUSA,Suzuki Sportbike,2022
1422,9495,V-STROM 650XT,Suzuki Dual Sport,2021
0,5499,RMZ 450,Suzuki Mx,2019
3178,4995,DR650S,Suzuki Dual Sport,2019
5406,12397,HAYABUSA,Suzuki Sportbike,2018
1734,10990,V-STROM 1000XT,Suzuki Standard,2018
13053,4999,SV650,Suzuki Sportbike,2017
7071,10972,GSX-R 600,Suzuki Sportbike,2017
4707,8977,V-STROM 1000 ABS ADVENTURE,Suzuki Dual Sport,2016
5382,13999,GSXR1000,Suzuki Sportbike,2015
2185,4477,SFV650,Suzuki Sportbike,2015
20672,4999,SFV650,Suzuki Standard,2015
8042,6991,V-STROM 650 ABS ADVENTURE,Suzuki Dual Sport,2015
4731,4299,BOULEVARD C50T C50 T,Suzuki Touring,2015
5778,8999,GSX-R600,Suzuki Competition,2014
20289,10995,HAYABUSA GSX 1300,Suzuki Sportbike,2014
2953,6995,BOULEVARD M90,Suzuki Cruiser,2013
2073,6499,BOULEVARD M90,Suzuki Cruiser,2013
8182,11999,GSX-R 1000 COMMEMORATIVE EDITION,Suzuki Sportbike,2013
11185,12990,HAYABUSA,Suzuki Sportbike,2012
24110,8995,GSXR 1000,Suzuki Sportbike,2012
12330,4995,BOULEVARD C50 T,Suzuki Touring,2011
2016,9995,GSX R 1000,Suzuki Sportbike,2011
25725,4800,DL1000 V-STROM,Suzuki Touring,2009
5929,4799,BOULEVARD C50,Suzuki Cruiser,2009
4094,3995,BOULEVARD C50,Suzuki Cruiser,2009
8652,7490,BOULEVARD M109R,Suzuki Cruiser,2007
6286,6999,BOULEVARD M109R,Suzuki Cruiser,2007
19889,5990,BOULEVARD C90,Suzuki Cruiser,2007
7737,3499,GS 500F,Suzuki Standard,2007
11579,4599,BOULEVARD C50T C50 T,Suzuki Touring,2006
17827,3495,BANDIT 1200 GFS GS1200,Suzuki Sportbike,2005
1158,3799,VL1500 INTRUDER LC LC 1500,Suzuki Cruiser,2003
37634,3699,V-STROM 1000,Suzuki Standard,2003
0,1999,RV90,Suzuki Cruiser,1972
0,6495,DR650S,Suzuki Standard,2023
0,6699,DR-Z400S,Suzuki Standard,2023
0,6999,SV650,Suzuki Standard,2023
1,18799,HAYABUSA,Suzuki Standard,2023
2,6399,SV650,Suzuki Sportbike,2023
2,15899,HAYABUSA,Suzuki Sportbike,2023
0,7099,DR-Z400S,Suzuki Dual Sport,2023
0,7799,DR-Z400SM,Suzuki Mx,2023
0,13349,GSX-S1000GT,Suzuki Sportbike,2023
0,12849,GSX-R750,Suzuki Sportbike,2023
1,18199,GSX-R1000R,Suzuki Sportbike,2023
1,6999,DR650S,Suzuki Dual Sport,2023
0,8599,BURGMAN 400 ABS,Suzuki Scooter,2023
0,18299,GSX-R1000RZ,Suzuki Sportbike,2023
0,14099,GSX-S1000GT+,Suzuki SportTouring,2023
0,14099,GSX-S1000GT+,Suzuki SportTouring,2023
3,7099,DR-Z400S,Suzuki Dual Sport,2023
1,18199,GSX-R1000R,Suzuki Sportbike,2023
0,4499,RM85,Suzuki Competition,2023
0,3499,DR-Z125L,Suzuki Dirt Bike,2023
3,6999,DR650S,Suzuki Dual Sport,2023
3,18199,GSX-R1000R,Suzuki Sportbike,2023
3,16499,GSX-R1000R,Suzuki Sportbike,2023
0,7399,RM-Z250,Suzuki Dirt Bike,2023
0,16999,HAYABUSA,Suzuki Sportbike,2023
3,12949,GSX-R750Z,Suzuki Sportbike,2023
2,10799,V-STROM 650,Suzuki Dual Sport,2023
1,9104,V-STROM 650,Suzuki Dual Sport,2023
3,15599,BOULEVARD M109R B.O.S.S.,Suzuki Cruiser,2023
0,7999,RM-Z450,Suzuki Dirt Bike,2023
1,15599,BOULEVARD M109R B.O.S.S.,Suzuki Cruiser,2023
1,9104,V-STROM 650,Suzuki Dual Sport,2023
0,18199,GSX-R1000R,Suzuki Sportbike,2023
1,18799,HAYABUSA,Suzuki Sportbike,2023
1,14099,GSX-R750,Suzuki Sportbike,2023
